customer_id,full_name,email,phone,address,service_plan,connection_type,monthly_fee,data_usage_gb,avg_speed_mbps,promised_speed,uptime_percentage,payment_status,last_payment_date,contract_start_date,active_tickets,ticket_type,ticket_status,last_ticket_date,customer_satisfaction
CUST000106,Nancy Thomas,nicholas92@example.net,+1-888-548-5653x388,"3311 Savage Village
New Aaron, ND 17015",Premium,Fiber,95.03,563.89,363.53,390.9,99.14,Paid,2024-04-27,2024-01-21,1,Billing Query,Closed,2024-09-09,10.0
CUST000107,Rebecca Scott,reidann@example.com,(411)362-1285x7561,"USCGC Silva
FPO AE 09691",Basic,Cable,43.09,185.98,61.17,64.13,98.73,Paid,2024-11-08,2024-08-10,0,Billing Query,Open,2024-08-19,10.0
CUST000108,Sarah Tucker,troy39@example.com,+1-321-281-1006x50502,"Unit 4407 Box 7840
DPO AP 50843",Standard,Fiber,65.58,137.4,167.56,181.25,99.3,Paid,2024-12-14,2024-07-01,0,Service Request,Closed,2024-11-11,10.0
CUST000109,Scott Bruce,matthew61@example.net,876.929.6176x712,"550 Rachel Mountains
East Haroldbury, AS 90668",Basic,Cable,43.31,200.59,56.98,60.26,98.76,Paid,2024-07-27,2024-06-17,0,Billing Query,Open,2024-11-03,10.0
CUST000110,Shannon Huber,carolmoore@example.org,6522594507,"98246 Adam Road Apt. 387
West Cathy, RI 65305",Standard,Fiber,77.43,785.59,242.97,250.96,99.21,Pending,2024-04-02,2023-10-08,0,Billing Query,Resolved,2024-01-07,10.0
CUST000111,Mary Brown,pamela76@example.com,932-914-2901,"6120 Rachel Ramp Apt. 614
Hillville, SC 55196",Standard,Satellite,68.37,882.74,136.68,207.69,95.32,Pending,2024-06-06,2024-03-18,2,Billing Query,Closed,2024-08-13,9.71
CUST000112,Samuel Flores,davidburnett@example.com,001-647-392-4223x706,"037 Quinn Squares
North Tammyland, MS 92754",Premium,Fiber,92.69,945.03,427.41,464.64,99.8,Paid,2024-06-17,2023-08-01,0,Connection Problem,In Progress,2024-05-11,10.0
CUST000113,Kathleen Walker,rwilson@example.net,+1-365-595-4415x7560,"355 Melanie Key
Boonefort, DE 72562",Standard,Cable,57.4,240.08,143.84,155.12,98.82,Paid,2024-10-30,2022-12-28,0,Service Request,In Progress,2023-10-30,10.0
CUST000114,Courtney Hall,desireeedwards@example.net,420.731.8250x89586,"1896 Heath Extension Apt. 425
West Dakotashire, WA 17421",Enterprise,Cable,172.3,233.08,598.27,685.66,98.74,Paid,2024-12-16,2024-10-24,1,Service Request,In Progress,2024-10-27,10.0
CUST000115,Elizabeth Hunt,tracymurphy@example.com,508.332.4741,"6123 Kevin Common
Christineborough, ME 55524",Premium,Fiber,86.7,524.59,279.76,309.11,99.76,Paid,2024-09-01,2024-02-12,0,Connection Problem,Open,2024-06-05,10.0
CUST000116,Kevin Johnson,riveramargaret@example.org,(770)413-6591x899,"6381 Eileen Route Suite 798
East Glenn, MA 72954",Basic,Satellite,35.21,491.77,63.54,89.98,96.0,Paid,2024-11-23,2024-07-29,0,Connection Problem,Closed,2024-11-17,10.0
CUST000117,David Oneill MD,cummingsmelissa@example.org,001-770-297-8682x67224,"954 Regina Fork
Port Kristopherchester, AL 99775",Enterprise,Satellite,193.88,634.86,445.46,675.3,95.04,Paid,2024-12-14,2024-12-14,1,Billing Query,In Progress,2024-12-19,10.0
CUST000118,Susan Kane,kmyers@example.com,420-452-8502,"0455 Tara Well Suite 167
Lake James, NH 92553",Basic,Satellite,37.74,347.45,63.26,99.16,95.73,Paid,2024-12-12,2024-12-01,0,Billing Query,Open,2024-12-17,10.0
CUST000119,Samantha Reeves,meaganmorris@example.com,(590)430-9645,"PSC 3142, Box 9737
APO AE 86542",Premium,Cable,103.55,413.85,319.26,365.24,97.82,Paid,2024-11-13,2024-08-18,0,Service Request,In Progress,2024-11-04,10.0
CUST000120,Sophia Proctor,perrysavage@example.com,+1-980-933-1495x964,"993 Scott Summit
Lake Anthonyfort, NH 64176",Premium,Fiber,100.21,73.96,442.66,415.02,99.24,Paid,2023-12-06,2023-04-11,1,Connection Problem,Resolved,2023-05-20,10.0
CUST000121,April Guzman,echapman@example.net,(280)536-7799,"740 Kimberly Meadows Suite 539
Andrewmouth, PR 37609",Standard,Fiber,61.41,513.29,172.23,160.13,99.67,Paid,2024-11-21,2024-04-23,0,Service Request,Open,2024-06-13,10.0
CUST000122,Greg Bates,stephanie68@example.com,(849)868-6528,"78966 Gwendolyn Villages
New Elizabeth, GA 47216",Premium,DSL,83.22,692.86,289.33,332.4,97.4,Paid,2024-10-18,2024-07-30,0,Connection Problem,In Progress,2024-08-21,10.0
CUST000123,Chad Cox,nhogan@example.net,420-545-3322x341,"04245 Amanda Crescent
Bryanland, CA 93194",Basic,DSL,47.49,609.54,46.58,54.6,96.74,Paid,2024-03-19,2023-10-17,0,Service Request,Resolved,2024-01-03,10.0
CUST000124,William Fernandez,byoung@example.com,(723)943-7621x8863,"Unit 4992 Box 6142
DPO AP 25913",Premium,DSL,105.49,172.64,361.68,419.87,98.18,Pending,2024-05-20,2023-05-29,0,Technical Issue,Open,2024-04-02,10.0
CUST000125,Cody Calhoun,xcervantes@example.com,4886800947,"USS Jones
FPO AE 88232",Standard,Cable,66.93,299.89,275.8,299.88,98.57,Paid,2024-09-05,2024-03-18,0,Connection Problem,Open,2024-10-01,10.0
CUST000126,Teresa Barnes,mccormickdonald@example.com,(223)323-8913,"116 Brooks Hollow Suite 395
Sarahburgh, CT 04303",Standard,Cable,61.99,91.58,147.2,149.15,98.31,Paid,2023-12-21,2023-07-04,0,Connection Problem,Resolved,2023-11-05,10.0
CUST000127,Dorothy Mendez,kevinrodriguez@example.net,866-560-1334x803,"Unit 8200 Box 9004
DPO AE 04200",Basic,Satellite,35.84,859.42,57.6,85.47,97.41,Pending,2024-07-28,2024-07-23,2,Connection Problem,Closed,2024-08-21,10.0
CUST000128,Susan Barker,englishfrancis@example.net,(812)429-1472,"USCGC Martin
FPO AA 63930",Enterprise,Cable,196.71,583.08,484.77,590.28,97.58,Paid,2024-09-16,2023-08-19,0,Technical Issue,Resolved,2024-09-22,10.0
CUST000129,Linda Green,zachary76@example.com,001-455-718-8560x59368,"615 Denise Shoal Apt. 854
Russellport, OH 18379",Premium,Fiber,85.83,562.01,465.87,477.1,99.65,Paid,2024-01-15,2023-12-01,0,Billing Query,Closed,2024-10-06,10.0
CUST000130,Timothy Adams,debramills@example.com,(792)438-8611x939,"2190 Washington Crescent Suite 228
Lake Davidfort, MP 32856",Standard,Cable,54.53,616.01,220.24,260.82,99.19,Pending,2024-03-10,2023-03-07,0,Connection Problem,Open,2024-05-08,10.0
CUST000131,Justin Phillips,catherine95@example.com,350-994-9151x590,"482 Martin Lodge
Port Hunterton, WY 72756",Standard,Satellite,58.86,263.12,111.22,161.02,96.61,Paid,2023-05-17,2023-04-15,0,Technical Issue,Closed,2024-10-15,10.0
CUST000132,Michaela Clay,daniel41@example.com,415.912.1217x8866,"23743 Elijah Isle Apt. 580
Johnsonport, CT 88446",Enterprise,Cable,181.61,464.92,596.36,696.81,98.85,Paid,2024-04-24,2024-02-26,0,Service Request,Resolved,2024-09-03,10.0
CUST000133,Danielle Harris,courtney09@example.net,+1-813-569-0329x65662,"3001 Thomas Mall Apt. 576
Lake Timothy, AL 33652",Basic,Cable,33.37,323.11,96.71,99.7,99.11,Overdue,2024-11-11,2024-09-03,2,Technical Issue,Open,2024-11-11,10.0
CUST000134,Hannah Anderson,frankstewart@example.org,+1-924-641-5369x5857,"2151 Cheryl Hill
Jeffreytown, AR 83250",Enterprise,Fiber,126.62,412.05,1025.35,988.22,99.26,Paid,2024-08-01,2024-04-02,1,Technical Issue,In Progress,2024-05-26,10.0
CUST000135,Cindy Ramirez DDS,hgreen@example.com,277-500-7640x26552,"083 Gonzales Key Suite 207
Johnsonville, OK 68731",Basic,Fiber,34.1,117.2,95.59,96.62,99.78,Overdue,2024-08-17,2023-06-12,0,Connection Problem,In Progress,2024-05-20,10.0
CUST000136,Sean Torres PhD,michaelhoward@example.com,610.354.1431x652,"71566 Love Inlet Apt. 148
Cookberg, WA 83387",Premium,DSL,93.29,510.3,329.35,422.32,97.69,Paid,2023-04-20,2022-12-21,3,Connection Problem,Open,2023-11-15,10.0
CUST000137,William Santos,matthewpeters@example.org,(820)792-9739x404,"29156 Fletcher Garden Apt. 908
Simonmouth, PW 35204",Premium,Satellite,99.56,136.18,350.37,478.02,97.4,Paid,2024-12-18,2024-12-16,0,Technical Issue,Resolved,2024-12-19,10.0
CUST000138,Cindy Smith,william44@example.org,506-514-4832x7159,"7868 Jorge Hollow Apt. 779
Port John, VT 62453",Enterprise,DSL,179.75,365.59,456.04,592.91,97.96,Paid,2024-06-22,2023-07-27,1,Connection Problem,Resolved,2024-01-04,10.0
CUST000139,Michael Conley,phillipparks@example.net,261-865-1901x15618,"63664 Simon Course
Maryton, IN 73733",Premium,Fiber,97.36,276.83,454.06,462.9,99.24,Paid,2024-11-26,2024-02-29,0,Service Request,In Progress,2024-11-01,10.0
CUST000140,Lauren Howard,kylecollins@example.org,+1-981-858-0010x83622,"95628 Martin Plaza Apt. 160
West Melissatown, ME 15375",Basic,Cable,37.44,991.28,83.75,85.56,97.55,Paid,2023-12-07,2023-09-19,2,Billing Query,In Progress,2024-09-03,10.0
CUST000141,Tyler Garcia,fuenteschelsea@example.com,(972)471-1054x9974,"8704 Bruce Trace
Patriciaside, OH 91304",Premium,DSL,82.02,973.17,306.04,424.19,96.02,Pending,2024-08-09,2024-01-23,0,Connection Problem,Closed,2024-05-10,10.0
CUST000142,Gregory Brooks,berryjohnny@example.net,515.527.0748,"895 Davis Place
Port Biancahaven, WV 72957",Enterprise,Cable,169.95,602.27,647.57,662.22,98.79,Pending,2024-11-15,2024-08-27,1,Connection Problem,Open,2024-12-17,10.0
CUST000143,Brandon Clark,shawngomez@example.net,919.348.0203x386,"7928 Andrea Mountain Suite 719
Lake Robertfort, MA 65002",Premium,Fiber,90.91,456.81,393.28,391.57,99.23,Paid,2024-10-14,2024-10-06,1,Billing Query,Resolved,2024-10-08,10.0
CUST000144,Ian Ramos,qsanders@example.net,299-901-9065,"871 Evans Wells
Juliebury, MN 54156",Basic,Satellite,40.07,527.19,61.54,87.02,96.3,Paid,2024-12-02,2023-08-20,0,Billing Query,Resolved,2024-05-19,10.0
CUST000145,Jeremy Fields,arnoldjennifer@example.com,956-823-4309x593,"USCGC Rios
FPO AA 15109",Enterprise,Satellite,141.23,534.87,538.04,827.64,95.52,Paid,2024-05-16,2024-04-02,1,Technical Issue,In Progress,2024-10-16,10.0
CUST000146,Abigail Johnson,benjamin64@example.net,(815)681-4533x02062,"43324 Patterson Village
Jasonbury, ME 77207",Premium,DSL,84.53,525.94,262.91,364.41,96.98,Paid,2024-02-14,2023-10-20,1,Technical Issue,In Progress,2024-12-12,10.0
CUST000147,Jesus Sloan,chavezjeffery@example.com,(861)824-4311x146,"1059 Mosley Shore Apt. 170
Murphybury, MD 48288",Enterprise,Cable,184.83,695.67,733.3,823.91,99.25,Paid,2024-10-21,2023-07-20,0,Connection Problem,Resolved,2024-05-04,10.0
CUST000148,Michael Bailey,jameswolfe@example.org,605-875-5910x5444,"90512 Alec Light
Wattsview, MP 01442",Enterprise,DSL,197.56,391.09,547.17,652.58,97.09,Paid,2024-08-25,2024-08-15,0,Billing Query,Resolved,2024-09-16,10.0
CUST000149,Samantha Vega MD,morganjones@example.com,(345)398-3260x70041,"122 Christensen Via
West Lori, NC 07696",Premium,Satellite,101.88,532.73,293.58,451.39,95.55,Pending,2024-11-25,2024-10-28,0,Technical Issue,Closed,2024-11-16,10.0
CUST000150,Laurie Freeman,mclaughlinchristopher@example.net,676-537-6080x3817,"69489 Mitchell Via
Zimmermanburgh, MP 91211",Premium,Satellite,102.02,738.24,327.36,466.77,94.65,Paid,2024-01-29,2023-07-14,2,Billing Query,Open,2023-10-05,9.79
CUST000151,Lisa Moore,linda81@example.net,631-934-2221,"706 Thomas Junction Suite 171
Cabreraport, CO 17142",Enterprise,Satellite,139.88,261.82,438.83,614.6,96.3,Paid,2024-09-25,2023-06-22,2,Technical Issue,Closed,2024-09-15,10.0
CUST000152,Daniel Johnson,emack@example.org,630-803-2752x2595,"3978 Freeman Pine Apt. 175
Riveraborough, MH 89771",Premium,Satellite,114.31,346.49,357.12,479.81,96.12,Paid,2024-09-17,2024-07-23,1,Technical Issue,In Progress,2024-10-07,10.0
CUST000153,Morgan Harding,nathancoleman@example.com,362-399-9070x92781,"41685 Ramirez Pass
East Christopherfurt, CO 37153",Premium,Fiber,88.23,265.99,337.37,342.07,99.85,Paid,2024-08-01,2023-09-29,0,Connection Problem,Closed,2024-04-07,10.0
CUST000154,Donald Ramirez,juliemitchell@example.net,901-283-2280x597,"6146 Michael Via Apt. 064
East Jared, VI 63594",Standard,Cable,77.34,835.95,243.72,286.04,98.9,Paid,2024-09-07,2024-07-03,1,Connection Problem,Open,2024-08-29,10.0
CUST000155,Steven Moore,lyonsfelicia@example.com,(434)547-2917,"6171 Dixon Fork Suite 079
Terrancechester, WY 64048",Enterprise,Satellite,147.74,561.51,390.14,526.5,95.94,Overdue,2023-10-11,2023-08-01,1,Connection Problem,Closed,2023-08-19,10.0
CUST000156,Sarah Kelly,icarter@example.net,866-336-9061x2762,"1362 Timothy Creek
East Rosston, IA 13661",Enterprise,Cable,132.96,730.01,918.74,972.85,99.23,Paid,2024-11-21,2023-07-24,1,Service Request,Open,2024-03-20,10.0
CUST000157,Tom Phillips,travis48@example.org,395-957-3179,"48140 Joshua Road
North Martin, MA 53964",Enterprise,Satellite,176.09,404.52,566.99,740.61,94.22,Pending,2023-09-18,2023-01-30,0,Service Request,In Progress,2023-12-11,10.0
CUST000158,Brandon Baldwin,durhamlisa@example.com,615-504-5676x00777,"542 Curtis Walks Apt. 136
New Davidfort, MP 28023",Basic,DSL,41.52,404.91,58.76,73.66,97.27,Paid,2024-12-20,2024-12-11,2,Technical Issue,Closed,2024-12-11,10.0
CUST000159,Laura Bush,marcohoffman@example.org,(688)897-7523x46230,"8272 Williams Plaza Suite 003
North Haley, PA 96554",Basic,Fiber,36.0,780.33,50.74,55.9,99.68,Paid,2024-12-19,2023-06-25,1,Connection Problem,Closed,2024-10-01,10.0
CUST000160,Vanessa Rogers,robert16@example.com,258.331.3315x54188,"776 Robbins Parkway Apt. 384
Jeanetteborough, OK 13742",Standard,Satellite,74.89,222.85,160.22,233.88,95.88,Pending,2024-03-05,2024-02-25,0,Billing Query,In Progress,2024-12-16,10.0
CUST000161,Brooke Nielsen,sandy68@example.org,+1-356-310-1167x557,"71436 Nancy Shores Suite 368
Harrisport, MS 38703",Standard,Satellite,55.44,195.84,155.96,242.59,97.42,Paid,2024-04-03,2023-03-13,0,Technical Issue,Closed,2023-05-04,10.0
CUST000162,Frances Gutierrez,diana43@example.org,538-242-1547x681,"9066 Kenneth Road Suite 785
Port Amanda, VT 74254",Standard,Satellite,68.86,787.66,93.36,123.57,95.46,Paid,2024-05-06,2024-02-02,1,Billing Query,Open,2024-05-16,10.0
CUST000163,Phillip Garcia,mwang@example.com,9567846844,"541 Marsh Street Suite 174
New Sean, MT 33662",Enterprise,Cable,192.78,954.41,524.26,597.27,98.31,Paid,2024-08-19,2023-05-13,0,Connection Problem,Open,2024-02-19,10.0
CUST000164,Brett James,carlabarber@example.net,001-917-834-6522x249,"978 Watkins Manor Apt. 341
North Elizabeth, MA 22219",Premium,Fiber,106.49,192.78,301.44,318.76,99.08,Paid,2024-12-02,2024-08-31,0,Connection Problem,In Progress,2024-12-10,10.0
CUST000165,Robert Kane,tyler86@example.com,(512)489-1563,"5601 Smith Estate
North Barbara, DC 44316",Standard,Satellite,52.43,553.61,103.49,141.73,94.08,Paid,2024-07-09,2023-08-16,0,Connection Problem,In Progress,2024-04-22,10.0
CUST000166,Sarah Porter,lesliemendoza@example.org,(431)878-9115x7469,"816 Jeffery Passage
East Juan, AK 43844",Basic,DSL,36.64,269.84,76.75,88.9,97.06,Paid,2024-05-11,2023-05-14,1,Technical Issue,In Progress,2023-07-08,10.0
CUST000167,Ryan Chambers,qellis@example.org,+1-270-900-7061x08134,"1501 Jensen Hollow Apt. 355
Port Michaeltown, MH 81655",Premium,DSL,80.19,349.09,323.57,430.41,97.28,Paid,2024-05-21,2023-10-19,0,Technical Issue,Closed,2024-10-11,10.0
CUST000168,Ashley Reyes,hharrell@example.net,001-819-423-5330x95163,"2819 Brandi Camp
Berryville, GU 10474",Premium,Cable,102.44,986.68,256.88,302.06,99.1,Pending,2024-04-01,2022-12-24,0,Service Request,Closed,2023-11-08,10.0
CUST000169,Joanna Brooks,barbaradoyle@example.net,+1-989-748-2026x98834,"48524 Long Shoal Apt. 575
Garciaborough, AS 66190",Basic,Satellite,30.56,603.33,65.08,88.43,94.48,Paid,2024-08-17,2023-09-16,0,Service Request,Open,2024-06-15,10.0
CUST000170,Laurie Yang,stephaniesutton@example.org,264-245-7175x78251,"2728 Bradford Roads
Marissaport, MD 66546",Basic,Cable,33.09,694.27,92.88,96.15,98.21,Pending,2024-07-31,2024-05-26,2,Billing Query,In Progress,2024-08-18,10.0
CUST000171,Robin Harrington,tracieharris@example.com,(708)652-9190x82628,"2385 Lyons Canyon Suite 959
North Davidmouth, SD 83814",Basic,Cable,46.17,769.89,45.8,52.31,98.68,Paid,2024-12-14,2024-11-01,0,Billing Query,In Progress,2024-11-17,10.0
CUST000172,Jonathan Mooney,prhodes@example.org,756.622.2408x9501,"236 Christopher Skyway Suite 839
South Scott, GU 12229",Premium,Cable,108.42,994.81,384.75,459.4,97.62,Paid,2024-02-01,2023-12-02,0,Technical Issue,In Progress,2024-11-13,10.0
CUST000173,Sheri Gilbert,xbaker@example.org,4038037380,"1628 Wise Extension Apt. 019
Goodmanland, IA 07503",Premium,Satellite,103.8,144.48,360.27,479.7,95.97,Paid,2024-08-19,2024-07-24,0,Billing Query,In Progress,2024-09-13,10.0
CUST000174,Patricia Turner,maddenjessica@example.com,+1-944-670-8584x32362,"16209 Rose View Suite 719
Aprilside, SD 28387",Premium,DSL,99.94,748.76,267.37,339.2,95.2,Pending,2024-12-19,2024-04-12,0,Connection Problem,In Progress,2024-05-02,10.0
CUST000175,Mary Townsend,adamlindsey@example.net,990.516.6494,"7541 Courtney Unions
North Donnaborough, CA 80409",Premium,Satellite,114.0,668.13,353.78,498.72,94.01,Paid,2024-10-29,2024-08-29,0,Technical Issue,Closed,2024-11-05,10.0
CUST000176,Christy David,millercharles@example.net,+1-269-265-0160x04951,"Unit 3504 Box 4710
DPO AP 28660",Basic,Satellite,41.88,738.69,39.54,55.62,96.8,Overdue,2024-05-10,2024-04-27,0,Billing Query,Resolved,2024-12-08,10.0
CUST000177,Leslie Bradshaw,wlloyd@example.com,809.565.1551x379,"694 Bennett Garden Apt. 288
North Jennifermouth, IN 29190",Standard,DSL,70.65,735.08,132.08,166.98,97.29,Paid,2024-01-25,2023-01-07,0,Connection Problem,Resolved,2023-08-13,10.0
CUST000178,Peter West,davidsonsharon@example.com,+1-360-385-2425,"6300 Sandoval Gardens
Bergerchester, PA 86525",Standard,Satellite,77.23,292.4,115.09,165.61,96.41,Paid,2023-08-16,2023-05-02,0,Service Request,Closed,2024-04-01,10.0
CUST000179,Sheri Wells,longjenny@example.com,316.293.4825,"48083 Scott Passage Apt. 175
East Williamville, NE 02025",Standard,Fiber,78.07,252.96,95.2,103.23,99.33,Paid,2024-06-02,2024-02-19,0,Service Request,In Progress,2024-09-15,10.0
CUST000180,Rachel Martin,rmcdonald@example.net,(313)788-8971,"17777 Pacheco Mission
Cohenshire, AR 98536",Premium,Cable,117.93,786.09,437.23,498.66,97.98,Paid,2023-11-01,2023-06-18,0,Billing Query,Open,2023-09-25,10.0
CUST000181,Joseph Garrett,joseph68@example.net,+1-648-951-7850x9573,"66696 Julia Crossing Apt. 490
North Michaelland, MT 96449",Enterprise,DSL,122.62,632.32,798.2,939.64,96.09,Paid,2024-04-27,2024-01-02,0,Billing Query,Open,2024-01-24,10.0
CUST000182,Juan Howard,regina51@example.net,637-909-3631x9647,"77974 Schroeder Burg
Georgeberg, DE 29911",Basic,Fiber,34.99,996.89,91.56,85.18,99.02,Paid,2023-11-07,2023-01-28,1,Billing Query,Open,2023-02-10,10.0
CUST000183,Cynthia Anderson,amy48@example.com,861.634.1852x0159,"26226 Chelsea Run
Lake Jeanne, DE 73818",Enterprise,DSL,176.46,989.27,461.2,586.36,96.02,Paid,2024-07-30,2023-04-05,1,Connection Problem,In Progress,2024-06-08,10.0
CUST000184,Sarah Black,carolbennett@example.net,001-891-598-4166x874,"7644 Smith Viaduct
Jonesberg, NM 74467",Premium,DSL,83.99,662.31,317.83,369.74,96.7,Paid,2024-10-09,2024-07-31,2,Service Request,Open,2024-07-31,10.0
CUST000185,Melinda Ramirez,serranokelsey@example.net,659.497.2334,"79118 Bryant Meadows
South Michael, TN 90230",Basic,DSL,43.67,567.62,56.45,65.48,97.95,Paid,2024-12-19,2024-12-14,0,Service Request,Open,2024-12-20,10.0
CUST000186,David Edwards,joshuabarker@example.org,001-285-786-7910x429,"2892 Tucker Parkways Apt. 143
East Justin, WA 75290",Enterprise,Fiber,150.17,913.41,734.93,724.07,99.51,Paid,2024-11-19,2024-10-21,0,Connection Problem,Closed,2024-10-26,10.0
CUST000187,Rhonda Lambert,spencersheena@example.net,(713)963-8064,"732 Christina Meadow Suite 338
Freemanton, TN 43113",Standard,DSL,52.31,756.91,131.37,153.48,96.93,Overdue,2024-01-26,2023-04-25,2,Service Request,Closed,2024-09-25,10.0
CUST000188,Margaret Jackson,ricejohn@example.com,001-540-535-7905x4691,"042 Darrell Extensions Suite 287
Amberborough, ND 63262",Premium,Satellite,116.18,410.37,308.45,483.35,95.83,Paid,2023-12-20,2023-08-21,0,Billing Query,Closed,2024-06-23,10.0
CUST000189,Corey Brady MD,joseph72@example.com,445.599.8489,"40555 Caitlin Center
New Christopher, WA 67501",Standard,Fiber,71.55,151.23,122.69,120.33,99.25,Paid,2024-06-05,2023-11-12,1,Technical Issue,Closed,2024-05-21,10.0
CUST000190,Thomas Mccullough,matthewvasquez@example.org,001-741-797-7564x833,"Unit 0702 Box 5549
DPO AA 02389",Premium,Fiber,119.62,962.02,438.75,469.81,99.43,Pending,2024-02-15,2024-01-28,2,Connection Problem,Closed,2024-09-19,10.0
CUST000191,Lisa Cummings,cindyortiz@example.org,(274)436-0076,"82652 Rachael Lake Apt. 073
West Angelaview, WI 77791",Standard,Fiber,50.12,128.95,204.02,199.91,99.66,Paid,2024-01-05,2023-10-06,1,Connection Problem,Closed,2023-12-15,10.0
CUST000192,Nathaniel Gomez,joanne34@example.net,(908)888-1156x1982,"2139 Turner Forks Apt. 502
Yatesberg, WI 23974",Enterprise,DSL,159.01,434.01,483.97,583.67,96.29,Paid,2023-06-26,2023-03-20,0,Technical Issue,Closed,2024-09-13,10.0
CUST000193,Norma Hanson,michael46@example.com,359-201-8726x1042,"439 Smith Plains
Allenport, NY 24808",Standard,Satellite,58.41,425.56,89.59,138.06,94.19,Overdue,2024-04-02,2024-02-04,3,Billing Query,Open,2024-09-29,8.76
CUST000194,Raymond Martinez,rebeccasimmons@example.org,+1-892-651-4031,"258 Pamela Spring
Johnsonhaven, GA 81542",Enterprise,Satellite,160.05,226.09,377.57,594.54,94.81,Paid,2024-09-12,2023-10-28,1,Billing Query,Closed,2023-12-26,10.0
